Date,Open,High,Low,Close,Adj Close,Volume
2022-02-16,3183.53000000,3186.77000000,3044.03000000,3122.30000000,3122.30000000,319997.62440000
2022-02-17,3122.31000000,3160.00000000,2851.55000000,2891.87000000,2891.87000000,488693.26240000
2022-02-18,2891.88000000,2943.97000000,2750.00000000,2779.48000000,2779.48000000,502977.40690000
2022-02-19,2779.30000000,2830.96000000,2694.45000000,2763.63000000,2763.63000000,293838.00250000
2022-02-20,2763.63000000,2764.64000000,2576.00000000,2621.99000000,2621.99000000,386384.90400000
2022-02-21,2621.99000000,2759.51000000,2558.00000000,2568.02000000,2568.02000000,761838.98580000
2022-02-22,2568.03000000,2665.74000000,2500.00000000,2636.29000000,2636.29000000,692639.49420000
2022-02-23,2636.28000000,2753.55000000,2575.83000000,2579.71000000,2579.71000000,504470.14120000
2022-02-24,2579.70000000,2740.00000000,2300.00000000,2596.20000000,2596.20000000,1395732.77530000
2022-02-25,2596.26000000,2834.97000000,2571.72000000,2768.49000000,2768.49000000,679394.17620000
2022-02-26,2768.05000000,2878.00000000,2727.50000000,2779.47000000,2779.47000000,418485.25290000
2022-02-27,2779.47000000,2836.33000000,2557.98000000,2616.79000000,2616.79000000,650198.77850000
2022-02-28,2616.79000000,2951.60000000,2568.62000000,2920.95000000,2920.95000000,733794.44880000
2022-03-01,2920.83000000,3037.94000000,2854.09000000,2976.33000000,2976.33000000,673901.69760000
2022-03-02,2976.33000000,3043.91000000,2914.21000000,2947.30000000,2947.30000000,614623.74610000
2022-03-03,2947.31000000,2970.97000000,2785.00000000,2833.99000000,2833.99000000,446192.23530000
2022-03-04,2834.00000000,2836.17000000,2573.00000000,2622.10000000,2622.10000000,556178.75880000
2022-03-05,2622.11000000,2685.12000000,2589.38000000,2665.15000000,2665.15000000,268730.30360000
2022-03-06,2665.16000000,2676.29000000,2535.00000000,2551.29000000,2551.29000000,336487.90990000
2022-03-07,2551.30000000,2649.00000000,2445.00000000,2491.12000000,2491.12000000,620171.67870000
2022-03-08,2491.12000000,2624.00000000,2480.15000000,2575.97000000,2575.97000000,561659.74210000
2022-03-09,2575.98000000,2775.85000000,2567.70000000,2726.98000000,2726.98000000,562771.74030000
2022-03-10,2726.98000000,2733.25000000,2550.27000000,2606.70000000,2606.70000000,559029.93770000
2022-03-11,2606.69000000,2676.78000000,2522.57000000,2556.86000000,2556.86000000,494583.65680000
2022-03-12,2556.86000000,2616.79000000,2553.39000000,2568.80000000,2568.80000000,219236.57110000
2022-03-13,2568.80000000,2603.32000000,2493.00000000,2515.65000000,2515.65000000,316942.16010000
2022-03-14,2515.66000000,2609.60000000,2498.67000000,2589.41000000,2589.41000000,386630.19120000
2022-03-15,2589.42000000,2669.00000000,2507.00000000,2617.73000000,2617.73000000,461202.30140000
2022-03-16,2617.74000000,2788.00000000,2603.38000000,2773.81000000,2773.81000000,666224.72170000
2022-03-17,2773.80000000,2836.00000000,2746.42000000,2811.92000000,2811.92000000,379312.54100000
2022-03-18,2811.91000000,2984.00000000,2765.59000000,2938.92000000,2938.92000000,556535.79660000
2022-03-19,2938.84000000,2987.70000000,2890.86000000,2950.84000000,2950.84000000,325971.53980000
2022-03-20,2950.85000000,2964.17000000,2817.21000000,2861.38000000,2861.38000000,377608.82140000
2022-03-21,2861.39000000,2960.57000000,2829.81000000,2890.03000000,2890.03000000,450223.90730000
2022-03-22,2890.03000000,3052.85000000,2886.43000000,2969.64000000,2969.64000000,564868.98390000
2022-03-23,2969.64000000,3045.20000000,2920.65000000,3036.00000000,3036.00000000,453962.72980000
2022-03-24,3035.99000000,3129.11000000,2999.11000000,3110.76000000,3110.76000000,577171.52390000
2022-03-25,3110.75000000,3193.28000000,3076.00000000,3102.14000000,3102.14000000,489099.55720000
2022-03-26,3102.13000000,3153.20000000,3084.90000000,3145.00000000,3145.00000000,207134.84700000
2022-03-27,3145.01000000,3299.37000000,3126.02000000,3295.65000000,3295.65000000,335467.41450000
2022-03-28,3295.65000000,3431.15000000,3275.01000000,3332.92000000,3332.92000000,527237.11330000
2022-03-29,3332.91000000,3481.87000000,3329.68000000,3400.51000000,3400.51000000,465899.82260000
2022-03-30,3400.51000000,3446.90000000,3331.84000000,3385.79000000,3385.79000000,356082.52310000
2022-03-31,3385.80000000,3444.83000000,3261.35000000,3281.51000000,3281.51000000,455091.23950000
2022-04-01,3281.51000000,3481.29000000,3210.68000000,3455.21000000,3455.21000000,532169.23920000
2022-04-02,3455.20000000,3532.20000000,3433.14000000,3443.77000000,3443.77000000,499893.29000000
2022-04-03,3443.77000000,3580.34000000,3412.11000000,3521.91000000,3521.91000000,381581.76830000
2022-04-04,3521.90000000,3547.00000000,3405.97000000,3519.50000000,3519.50000000,449984.15860000
2022-04-05,3519.50000000,3555.00000000,3400.00000000,3406.99000000,3406.99000000,397782.74370000
2022-04-06,3407.00000000,3407.50000000,3162.39000000,3168.51000000,3168.51000000,736273.10470000
2022-04-07,3168.52000000,3268.98000000,3143.15000000,3227.19000000,3227.19000000,458179.32720000
2022-04-08,3227.20000000,3314.02000000,3173.52000000,3192.39000000,3192.39000000,502422.50480000
2022-04-09,3192.39000000,3268.40000000,3181.28000000,3258.57000000,3258.57000000,212444.25660000
2022-04-10,3258.57000000,3307.22000000,3193.00000000,3203.04000000,3203.04000000,232303.23260000
2022-04-11,3203.04000000,3213.63000000,2950.00000000,2979.74000000,2979.74000000,693394.29120000
2022-04-12,2979.75000000,3085.00000000,2950.00000000,3027.66000000,3027.66000000,579522.95050000
2022-04-13,3027.65000000,3128.97000000,2996.86000000,3118.28000000,3118.28000000,419101.49400000
2022-04-14,3118.28000000,3145.00000000,2976.30000000,3021.98000000,3021.98000000,408382.55720000
2022-04-15,3021.98000000,3060.92000000,2993.13000000,3040.56000000,3040.56000000,249626.29810000
2022-04-16,3040.57000000,3086.10000000,3010.03000000,3059.30000000,3059.30000000,176352.41650000
2022-04-17,3059.30000000,3083.00000000,2981.70000000,2988.06000000,2988.06000000,243772.07400000
2022-04-18,2988.07000000,3069.60000000,2883.22000000,3055.56000000,3055.56000000,510251.65360000
2022-04-19,3055.56000000,3131.00000000,3030.34000000,3101.77000000,3101.77000000,359375.00380000
2022-04-20,3101.74000000,3166.50000000,3036.45000000,3076.04000000,3076.04000000,415000.06850000
2022-04-21,3076.03000000,3180.00000000,2942.31000000,2983.58000000,2983.58000000,562699.69700000
2022-04-22,2983.57000000,3034.32000000,2930.35000000,2962.39000000,2962.39000000,452433.08200000
2022-04-23,2962.39000000,2978.03000000,2913.89000000,2933.03000000,2933.03000000,187576.73240000
2022-04-24,2933.04000000,2967.06000000,2912.09000000,2921.00000000,2921.00000000,218957.02220000
2022-04-25,2920.99000000,3025.65000000,2797.01000000,3006.62000000,3006.62000000,619198.36160000
2022-04-26,3006.63000000,3039.54000000,2767.00000000,2809.67000000,2809.67000000,531184.35040000
2022-04-27,2809.68000000,2919.87000000,2794.46000000,2888.96000000,2888.96000000,488951.24160000
2022-04-28,2888.95000000,2980.00000000,2853.83000000,2936.93000000,2936.93000000,537392.99780000
2022-04-29,2936.92000000,2946.46000000,2776.63000000,2817.13000000,2817.13000000,525978.14700000
2022-04-30,2817.13000000,2841.63000000,2709.26000000,2726.66000000,2726.66000000,367757.24690000
2022-05-01,2726.67000000,2849.90000000,2716.13000000,2824.81000000,2824.81000000,442544.87920000
2022-05-02,2824.81000000,2894.22000000,2778.78000000,2856.54000000,2856.54000000,521706.85670000
2022-05-03,2856.54000000,2861.47000000,2755.19000000,2781.70000000,2781.70000000,371331.17960000
2022-05-04,2781.70000000,2965.85000000,2771.74000000,2940.64000000,2940.64000000,548738.06680000
2022-05-05,2940.65000000,2954.65000000,2683.00000000,2747.97000000,2747.97000000,734845.31940000
2022-05-06,2747.96000000,2758.18000000,2632.95000000,2692.85000000,2692.85000000,711449.32340000
2022-05-07,2692.86000000,2704.36000000,2584.75000000,2635.34000000,2635.34000000,371271.45320000
2022-05-08,2635.35000000,2642.00000000,2484.00000000,2519.71000000,2519.71000000,757615.34150000
2022-05-09,2519.71000000,2530.78000000,2225.00000000,2228.55000000,2228.55000000,1574924.97930000
2022-05-10,2229.00000000,2457.34000000,2200.00000000,2342.05000000,2342.05000000,1550626.13870000
2022-05-11,2342.04000000,2451.37000000,2005.00000000,2084.99000000,2084.99000000,2022864.83806000
2022-05-12,2084.99000000,2195.00000000,1800.00000000,1960.22000000,1960.22000000,2305192.90836000
2022-05-13,1960.22000000,2147.54000000,1940.23000000,2009.69000000,2009.69000000,1134042.33870000
2022-05-14,2009.69000000,2070.06000000,1951.21000000,2056.48000000,2056.48000000,563788.30780000
2022-05-15,2056.47000000,2167.00000000,2000.68000000,2145.29000000,2145.29000000,514398.25870000
2022-05-16,2145.29000000,2145.29000000,1979.12000000,2023.66000000,2023.66000000,822070.85310000
2022-05-17,2023.66000000,2122.42000000,2008.00000000,2090.72000000,2090.72000000,568249.04480000
2022-05-18,2090.72000000,2110.72000000,1908.00000000,1915.11000000,1915.11000000,631577.23410000
2022-05-19,1915.11000000,2040.39000000,1903.18000000,2019.55000000,2019.55000000,741476.97940000
2022-05-20,2019.55000000,2064.00000000,1923.00000000,1959.08000000,1959.08000000,576981.53710000
2022-05-21,1959.08000000,1990.86000000,1937.36000000,1975.07000000,1975.07000000,238869.76320000
2022-05-22,1975.06000000,2056.41000000,1966.33000000,2043.19000000,2043.19000000,355735.19270000
2022-05-23,2043.19000000,2088.50000000,1957.12000000,1973.32000000,1973.32000000,636085.02240000
2022-05-24,1973.33000000,1993.83000000,1913.02000000,1979.41000000,1979.41000000,534096.97200000
2022-05-25,1979.40000000,2022.34000000,1934.61000000,1942.63000000,1942.63000000,524786.30910000
2022-05-26,1942.64000000,1966.01000000,1735.00000000,1792.23000000,1792.23000000,1168740.57514000
2022-05-27,1792.24000000,1822.26000000,1703.00000000,1727.27000000,1727.27000000,1296693.28537000
2022-05-28,1727.26000000,1808.98000000,1722.26000000,1792.22000000,1792.22000000,558271.18180000
2022-05-29,1792.21000000,1827.40000000,1759.96000000,1813.64000000,1813.64000000,432430.61100000
2022-05-30,1813.64000000,2013.00000000,1803.18000000,1998.78000000,1998.78000000,814922.83590000
2022-05-31,1998.78000000,2016.45000000,1925.00000000,1941.90000000,1941.90000000,751103.42260000
2022-06-01,1941.90000000,1972.58000000,1763.75000000,1817.95000000,1817.95000000,1037841.27060000
2022-06-02,1817.96000000,1853.05000000,1782.42000000,1834.08000000,1834.08000000,788784.40170000
2022-06-03,1834.09000000,1843.91000000,1737.00000000,1775.12000000,1775.12000000,741282.53460000
2022-06-04,1775.13000000,1816.00000000,1748.43000000,1804.58000000,1804.58000000,388279.45790000
2022-06-05,1804.58000000,1830.17000000,1773.05000000,1806.23000000,1806.23000000,371974.50610000
2022-06-06,1806.22000000,1920.00000000,1804.35000000,1859.84000000,1859.84000000,804250.35670000
2022-06-07,1859.84000000,1874.98000000,1725.13000000,1813.33000000,1813.33000000,1397598.22880000
2022-06-08,1813.33000000,1838.77000000,1765.28000000,1791.88000000,1791.88000000,941510.13730000
2022-06-09,1791.88000000,1833.00000000,1777.33000000,1788.81000000,1788.81000000,535310.96180000
2022-06-10,1788.80000000,1804.32000000,1655.93000000,1662.91000000,1662.91000000,955035.79239000
2022-06-11,1662.91000000,1682.21000000,1496.74000000,1532.89000000,1532.89000000,1220325.25420000
2022-06-12,1532.89000000,1547.00000000,1423.00000000,1434.84000000,1434.84000000,1563225.37018000
2022-06-13,1434.84000000,1455.00000000,1165.45000000,1209.82000000,1209.82000000,3626351.66536000
2022-06-14,1209.35000000,1268.45000000,1075.80000000,1208.90000000,1208.90000000,2716493.80131000
2022-06-15,1208.90000000,1250.00000000,1014.40000000,1237.52000000,1237.52000000,3114823.13621000
2022-06-16,1237.53000000,1257.85000000,1051.55000000,1068.50000000,1068.50000000,1447386.83040000
2022-06-17,1068.50000000,1118.00000000,1051.11000000,1086.94000000,1086.94000000,1220677.94910000
2022-06-18,1086.93000000,1097.58000000,881.56000000,995.13000000,995.13000000,2308983.51870000
2022-06-19,995.12000000,1158.62000000,936.15000000,1128.53000000,1128.53000000,2018599.44990000
2022-06-20,1128.53000000,1170.00000000,1053.00000000,1128.24000000,1128.24000000,1721772.91320000
2022-06-21,1128.24000000,1194.00000000,1109.23000000,1125.85000000,1125.85000000,1306095.37570000
2022-06-22,1125.86000000,1127.33000000,1043.65000000,1050.19000000,1050.19000000,1306959.85930000
2022-06-23,1050.19000000,1155.00000000,1045.30000000,1144.72000000,1144.72000000,1278257.08990000
2022-06-24,1144.71000000,1245.43000000,1132.00000000,1225.02000000,1225.02000000,1337137.48300000
2022-06-25,1225.02000000,1256.77000000,1180.00000000,1242.36000000,1242.36000000,861986.61770000
2022-06-26,1242.31000000,1280.00000000,1194.60000000,1197.79000000,1197.79000000,884184.27300000
2022-06-27,1197.79000000,1238.93000000,1172.49000000,1192.51000000,1192.51000000,868734.20610000
2022-06-28,1192.51000000,1237.99000000,1136.32000000,1144.05000000,1144.05000000,1104065.22110000
2022-06-29,1144.05000000,1156.80000000,1087.42000000,1100.21000000,1100.21000000,1295517.79600000
2022-06-30,1100.21000000,1106.62000000,998.00000000,1071.01000000,1071.01000000,1420670.36560000
2022-07-01,1071.02000000,1117.00000000,1033.44000000,1059.73000000,1059.73000000,1562255.14390000
2022-07-02,1059.73000000,1078.88000000,1028.29000000,1067.01000000,1067.01000000,714812.08040000
2022-07-03,1067.01000000,1088.34000000,1040.78000000,1074.26000000,1074.26000000,644746.33370000
2022-07-04,1074.26000000,1160.90000000,1045.37000000,1151.00000000,1151.00000000,1150108.98610000
2022-07-05,1151.01000000,1174.90000000,1076.34000000,1132.50000000,1132.50000000,1398961.44950000
2022-07-06,1132.51000000,1205.00000000,1111.44000000,1186.57000000,1186.57000000,1211768.07570000
2022-07-07,1186.57000000,1254.29000000,1163.18000000,1237.49000000,1237.49000000,1001316.07900000
2022-07-08,1237.49000000,1276.46000000,1193.15000000,1214.04000000,1214.04000000,1189518.36310000
2022-07-09,1214.03000000,1235.40000000,1204.67000000,1217.02000000,1217.02000000,576337.18090000
2022-07-10,1217.02000000,1219.95000000,1153.00000000,1168.36000000,1168.36000000,1018038.65060000
2022-07-11,1168.37000000,1171.29000000,1091.71000000,1096.40000000,1096.40000000,1201652.30480000
2022-07-12,1096.37000000,1098.26000000,1033.46000000,1038.58000000,1038.58000000,1261349.63210000
2022-07-13,1038.58000000,1119.18000000,1006.32000000,1115.00000000,1115.00000000,2035605.82990000
2022-07-14,1115.01000000,1214.65000000,1072.11000000,1193.42000000,1193.42000000,1605101.92620000
2022-07-15,1193.42000000,1287.82000000,1181.05000000,1231.25000000,1231.25000000,1466037.25840000
2022-07-16,1231.25000000,1422.91000000,1191.23000000,1355.85000000,1355.85000000,1493809.92260000
2022-07-17,1355.84000000,1387.00000000,1319.04000000,1338.65000000,1338.65000000,1246202.87950000
2022-07-18,1338.65000000,1597.47000000,1336.07000000,1581.04000000,1581.04000000,2029918.76521000
2022-07-19,1581.03000000,1631.00000000,1493.11000000,1542.32000000,1542.32000000,1846048.68160000
2022-07-20,1542.33000000,1620.40000000,1484.23000000,1521.58000000,1521.58000000,1351177.42470000
2022-07-21,1521.63000000,1605.98000000,1463.56000000,1575.45000000,1575.45000000,1247327.49630000
2022-07-22,1575.45000000,1650.05000000,1516.11000000,1535.27000000,1535.27000000,1170723.08730000
2022-07-23,1535.27000000,1596.51000000,1488.00000000,1548.67000000,1548.67000000,851284.73390000
2022-07-24,1548.66000000,1664.34000000,1545.67000000,1597.70000000,1597.70000000,1009935.89970000
2022-07-25,1597.70000000,1609.55000000,1435.58000000,1440.79000000,1440.79000000,1418390.98090000
2022-07-26,1440.79000000,1454.11000000,1356.17000000,1449.12000000,1449.12000000,1199643.74080000
2022-07-27,1449.12000000,1644.44000000,1420.83000000,1635.74000000,1635.74000000,1513426.04130000
2022-07-28,1635.74000000,1784.79000000,1593.27000000,1724.52000000,1724.52000000,1578145.07555000
2022-07-29,1724.52000000,1765.99000000,1655.02000000,1721.68000000,1721.68000000,1205266.57030000
2022-07-30,1721.68000000,1744.85000000,1673.01000000,1697.00000000,1697.00000000,735132.52860000
2022-07-31,1697.00000000,1754.69000000,1666.00000000,1678.12000000,1678.12000000,696326.80790000
2022-08-01,1678.12000000,1704.68000000,1606.12000000,1630.28000000,1630.28000000,801566.56480000
2022-08-02,1630.28000000,1678.00000000,1559.28000000,1630.91000000,1630.91000000,1081964.51040000
2022-08-03,1630.91000000,1685.03000000,1589.71000000,1618.16000000,1618.16000000,777724.74130000
2022-08-04,1618.16000000,1662.79000000,1580.39000000,1607.96000000,1607.96000000,735552.18100000
2022-08-05,1607.97000000,1742.07000000,1605.64000000,1736.81000000,1736.81000000,1005846.47120000
2022-08-06,1736.81000000,1749.93000000,1685.26000000,1690.60000000,1690.60000000,523314.64440000
2022-08-07,1690.60000000,1729.79000000,1668.00000000,1700.19000000,1700.19000000,439904.76400000
2022-08-08,1700.20000000,1818.00000000,1693.87000000,1777.05000000,1777.05000000,781620.54430000
2022-08-09,1777.05000000,1790.83000000,1667.93000000,1702.76000000,1702.76000000,818171.10190000
2022-08-10,1702.76000000,1885.00000000,1656.78000000,1853.57000000,1853.57000000,1317767.51270000
2022-08-11,1853.58000000,1942.00000000,1850.32000000,1880.19000000,1880.19000000,1105261.90090000
2022-08-12,1880.19000000,1964.71000000,1853.06000000,1958.28000000,1958.28000000,717628.10150000
2022-08-13,1958.28000000,2020.00000000,1946.50000000,1983.55000000,1983.55000000,695876.02930000
2022-08-14,1983.55000000,2030.00000000,1906.00000000,1935.31000000,1935.31000000,569583.48520000
2022-08-15,1935.32000000,2012.47000000,1872.31000000,1899.06000000,1899.06000000,949162.33050000
2022-08-16,1899.05000000,1915.00000000,1853.00000000,1876.67000000,1876.67000000,622729.14990000
2022-08-17,1876.67000000,1959.43000000,1818.74000000,1834.25000000,1834.25000000,951824.89750000
2022-08-18,1834.24000000,1882.37000000,1821.25000000,1846.39000000,1846.39000000,606254.02400000
2022-08-19,1846.39000000,1848.00000000,1602.37000000,1609.01000000,1609.01000000,1419826.95150000
2022-08-20,1609.00000000,1657.08000000,1523.67000000,1576.04000000,1576.04000000,914615.92260000
2022-08-21,1576.03000000,1646.52000000,1562.34000000,1618.13000000,1618.13000000,780662.60620000
2022-08-22,1618.13000000,1629.72000000,1529.92000000,1624.66000000,1624.66000000,941192.89540000
2022-08-23,1624.65000000,1676.07000000,1563.76000000,1665.41000000,1665.41000000,940246.93200000
2022-08-24,1665.40000000,1694.13000000,1604.92000000,1656.56000000,1656.56000000,744667.60780000
2022-08-25,1656.56000000,1722.00000000,1653.68000000,1695.11000000,1695.11000000,603090.71300000
2022-08-26,1695.11000000,1706.45000000,1486.85000000,1508.18000000,1508.18000000,1149912.82920000
2022-08-27,1508.18000000,1518.42000000,1447.52000000,1491.06000000,1491.06000000,756136.67680000
2022-08-28,1491.06000000,1511.00000000,1424.00000000,1426.76000000,1426.76000000,544846.44860000
2022-08-29,1426.76000000,1559.99000000,1422.08000000,1551.80000000,1551.80000000,826252.08310000
2022-08-30,1551.79000000,1606.13000000,1473.61000000,1524.59000000,1524.59000000,1003075.01720000
2022-08-31,1524.59000000,1619.78000000,1524.59000000,1554.10000000,1554.10000000,949227.67750000
2022-09-01,1554.11000000,1599.00000000,1512.77000000,1586.16000000,1586.16000000,728710.48200000
2022-09-02,1586.17000000,1650.00000000,1546.41000000,1575.35000000,1575.35000000,919009.65980000
2022-09-03,1575.35000000,1582.71000000,1534.28000000,1557.46000000,1557.46000000,321397.21890000
2022-09-04,1557.45000000,1583.66000000,1540.66000000,1579.28000000,1579.28000000,296591.11660000
2022-09-05,1579.29000000,1631.99000000,1556.56000000,1617.80000000,1617.80000000,503492.93700000
2022-09-06,1617.80000000,1687.40000000,1555.00000000,1559.01000000,1559.01000000,1010722.85780000
2022-09-07,1559.01000000,1657.50000000,1490.66000000,1630.00000000,1630.00000000,850991.42430000
2022-09-08,1630.00000000,1663.56000000,1595.06000000,1635.37000000,1635.37000000,645124.00850000
2022-09-09,1635.37000000,1746.13000000,1630.51000000,1718.23000000,1718.23000000,837458.21260000
2022-09-10,1718.24000000,1789.00000000,1706.03000000,1774.12000000,1774.12000000,411046.24660000
2022-09-11,1774.12000000,1789.00000000,1720.10000000,1766.11000000,1766.11000000,409287.72630000
2022-09-12,1766.12000000,1783.00000000,1693.00000000,1716.37000000,1716.37000000,630774.60320000
2022-09-13,1716.37000000,1760.51000000,1560.54000000,1574.40000000,1574.40000000,1134549.72560000
2022-09-14,1574.40000000,1647.01000000,1552.38000000,1638.39000000,1638.39000000,764562.53930000
2022-09-15,1638.40000000,1655.20000000,1458.00000000,1472.75000000,1472.75000000,1335499.80470000
2022-09-16,1472.76000000,1483.35000000,1405.52000000,1433.90000000,1433.90000000,693597.24250000
2022-09-17,1433.90000000,1476.13000000,1409.12000000,1468.83000000,1468.83000000,421391.37430000
2022-09-18,1468.82000000,1469.63000000,1325.55000000,1334.51000000,1334.51000000,804113.46800000
2022-09-19,1334.51000000,1393.35000000,1280.00000000,1375.98000000,1375.98000000,974855.19800000
2022-09-20,1375.98000000,1384.78000000,1312.71000000,1322.93000000,1322.93000000,658027.14650000
2022-09-21,1322.94000000,1408.90000000,1220.00000000,1245.78000000,1245.78000000,1192266.73790000
2022-09-22,1245.79000000,1350.08000000,1237.32000000,1326.46000000,1326.46000000,904282.27250000
2022-09-23,1326.47000000,1360.00000000,1262.15000000,1327.25000000,1327.25000000,974052.36440000
2022-09-24,1327.24000000,1349.33000000,1306.52000000,1317.13000000,1317.13000000,517557.34970000
2022-09-25,1317.13000000,1337.00000000,1269.27000000,1294.63000000,1294.63000000,515533.84090000
2022-09-26,1294.62000000,1340.42000000,1277.85000000,1336.17000000,1336.17000000,799166.43330000
2022-09-27,1336.17000000,1400.00000000,1303.75000000,1328.02000000,1328.02000000,860584.89440000
2022-09-28,1328.01000000,1355.70000000,1253.20000000,1337.20000000,1337.20000000,919314.91310000
2022-09-29,1337.20000000,1352.02000000,1288.52000000,1335.70000000,1335.70000000,770591.68950000
2022-09-30,1335.69000000,1373.19000000,1313.35000000,1328.72000000,1328.72000000,740753.61100000
2022-10-01,1328.71000000,1333.69000000,1302.68000000,1311.79000000,1311.79000000,252081.90560000
2022-10-02,1311.79000000,1317.93000000,1270.00000000,1276.72000000,1276.72000000,371740.04070000
2022-10-03,1276.72000000,1329.90000000,1263.04000000,1323.09000000,1323.09000000,483775.24350000
2022-10-04,1323.10000000,1369.55000000,1318.66000000,1361.49000000,1361.49000000,476207.67020000
2022-10-05,1361.50000000,1364.77000000,1316.29000000,1352.20000000,1352.20000000,483508.77820000
2022-10-06,1352.20000000,1383.99000000,1345.01000000,1352.06000000,1352.06000000,573975.32400000
2022-10-07,1352.07000000,1361.75000000,1317.26000000,1331.10000000,1331.10000000,491999.87760000
2022-10-08,1331.10000000,1337.35000000,1303.51000000,1315.48000000,1315.48000000,203391.66120000
2022-10-09,1315.48000000,1329.00000000,1307.26000000,1323.13000000,1323.13000000,186201.91850000
2022-10-10,1323.13000000,1338.00000000,1288.00000000,1290.03000000,1290.03000000,393663.01140000
